Group,ADM,,,ARO,,,AUS,,,IND,,,JAP,,
gene-LOC4327835,0.000489780156858,0.001284739961376,0.381229020332974,2.57052196810366E-05,NA,NA,7.57598028861682E-05,0.001234923137459,0.061347788042933,0.000354906662841,0.001383854289284,0.256462450989038,5.20696605275089E-05,NA,0.095567186300739
gene-LOC4327836,3.80319722113057E-05,0.002395595510769,0.01587579039965,0,NA,NA,0,NA,0,7.51030138935762E-05,NA,0.305290381470354,0.000190159861057,0.001245898916068,0.152628643146005
gene-LOC4327837,0.001774713879586,0.002105764084895,0.842788559419521,0,NA,0,0.001145449050356,NA,NA,0.000571749858421,0.00129305203569,0.442170804143566,4.98064466144067E-05,NA,0.063150942587002
gene-LOC4327838,0,0.002873355365717,0,0,NA,NA,0.000859893300785,NA,1.51207334042727,0,NA,0,4.66573870308016E-05,0.001477723320937,0.031573831426861
gene-LOC4327840,5.24658971668415E-05,0.025836416747809,0.002030695575124,0,0.001518987341772,0,0,0.024455696202532,0,0,0.017293086660175,0,0.000157393562603,0.017047075675734,0.009232877567813
gene-LOC4327841,0.011876801008567,0.042194421160152,0.28147799358326,0.005969133109707,0.024008734571552,0.24862339545289,0.010268208605536,0.039966600571729,0.256919739448631,0.009790452480616,0.038144449755681,0.256667812573658,0.00983657418948,0.037975237824843,0.259026006232015
gene-LOC4327842,0.014567771795759,0.035849277664903,0.406361654812941,0.004153462444119,0.007439957684767,0.558264256344281,0.011066957480268,0.026196853803381,0.422453687123276,0.011433680152784,0.027066124335677,0.422435070901995,0.009321650528093,0.021796402317915,0.427669226881157
gene-LOC4327845,0.004998961693982,0.005710910350754,0.875335347073308,0.003256641686129,0.002334073991608,1.39526068918035,0.004506538898355,0.005427595100995,0.830301231852905,0.006622249427095,0.009434675199295,0.701905395491507,0.002104918215651,0.002386411915186,0.882043121833263
gene-LOC4327848,0.001058877091288,0.002827584040165,0.374481209487237,0,NA,NA,0.000383071248563,0.001730279293232,0.221392725476114,0.001509541971077,0.001555610194317,0.970385753829277,5.4249302670422E-05,NA,0.119491322371961
gene-LOC4327850,0.002324263038549,0.001508153723344,1.54113138639199,0.001960668923972,0.001634055231067,1.19987922482378,0.00190569529352,0.001276970943844,1.49235603418176,0.001169373676426,0.001196269994052,0.977516515703411,0.001699491491959,NA,NA
gene-LOC4327851,0.000907299903371,0.002860213578194,0.317214039639753,0.000259783977531,0.002694896405188,0.096398502380476,0.000337011859385,0.00166013472724,0.203002716499573,0.000298983310471,NA,NA,0.000851759855201,NA,NA
gene-LOC4327852,0.000781481702014,NA,NA,0.000281569148364,NA,1.13292114404313,0.000398735643155,NA,NA,0,NA,NA,0,NA,NA
gene-LOC4327853,0.001813853406765,0.002593915884034,0.699272253941958,0.00137519708095,0.003112729203793,0.44179785356012,0.001454326576512,0.005092895059208,0.285559894638364,0.000514150399354,0.001071866067783,0.479677839245038,0.000168685060307,NA,0.235409132758146
gene-LOC4327858,0.00156549165263,0.005241464711917,0.298674461943884,0.000364975203881,NA,NA,0.000986996323439,0.00346435709527,0.284900284900284,0.000365244015633,NA,NA,0.00151852718202,0.004768487891951,0.318450464052424
gene-LOC4327859,0.001953304899996,NA,NA,0.001094529058449,NA,NA,0.001399472241378,NA,NA,0,NA,NA,0.00111147501373,NA,NA
gene-LOC4327860,0.000576969368215,NA,NA,0,NA,0,0.000245605122053,0.001389890106834,0.176708302940789,0.000324556455055,NA,NA,0.000402795700529,NA,NA
gene-LOC4327861,0.000490521342568,0.00262132612343,0.187127171313471,0.000196070255651,NA,0.206827625264801,0.000247601560855,0.001646999649889,0.150334920150807,4.1806400988775E-05,NA,0.131476702007784,0.000558421688723,NA,1.43118825305742
gene-LOC4327862,0.00011131667167,NA,NA,0.000499572984045,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
gene-LOC4327865,0.001505712290909,0.004570435503736,0.329446130391238,0.000463260950666,0.001522733379716,0.304229851947291,0.000730539462336,0.004545274324811,0.160725054228003,0.000162574864067,NA,0.219824922686181,0.000686672478421,0.001669466925626,0.41131241828221
gene-LOC4327866,0.000504052486967,0.004942198120977,0.101989534743226,0.000241098992896,0.001637649344043,0.147222599131573,0.000311535189497,0.002915147325927,0.106867734171287,4.73238800849282E-05,0.001023423262346,0.046240770389045,0.000775613886794,0.003875971703355,0.200108242823922
gene-LOC4327867,0.000980164195681,NA,NA,0.000141209927189,NA,0.296836668818592,0.000555927953567,0.001322123197643,0.420481203686969,0.00022494368138,NA,NA,0,NA,0
gene-LOC4327868,0.00532710190425,0.010282244975475,0.518087432944431,0.000986678458902,0.001904107953188,0.518184096258837,0.002020881554166,0.002691380065469,0.750871859420646,0.001059205631804,0.001664187229722,0.636470231766355,0.000670700609217,0.001116033108385,0.600968380040055
gene-LOC4327869,0.006428046524047,0.021923559298695,0.293202688325771,0.001084873646588,0.004502440025163,0.240952381492076,0.002369124727705,0.004269534510652,0.5548906377954,0.001207066318614,NA,1.64010118628753,0.000119220226725,NA,0.223808373120161
gene-LOC4327870,0.001587380182526,0.011857428448033,0.133872212637241,0.00044413744018,0.002387157227636,0.18605286448601,0.000305429324726,0.002722466409471,0.112188463983879,0.00025695098502,0.001181875866757,0.217409452420183,0.000121525949442,NA,0.816857053336076
gene-LOC4327871,0.00093921684609,0.003437691173736,0.273211524428307,0.000213037719038,NA,NA,8.85270126559579E-05,0.001438508616472,0.061540828912837,0,0.003374627381518,0,0.000222140621263,NA,0.438150208542242
gene-LOC4327872,0.002182880514748,NA,NA,0,NA,NA,0.000660228857032,NA,NA,0.001487547187362,NA,NA,0.000156612472226,NA,0.443850932892954
gene-LOC4327874,0.002603840646704,0.019508405207837,0.133472757970928,0.000538197563766,0.00409284934404,0.131497037522303,0.000341635826064,0.003381511026046,0.101030522577895,0.000874824941489,0.006628321119714,0.131982884608154,4.32525951557093E-05,0.003077138261417,0.014056110412079
gene-LOC4327875,0.015865102232418,0.008093874156888,1.96013700298464,0.003194627630991,0.001600735425596,1.99572495236163,0.004334569526814,0.001024504615413,NA,0.007119733627661,0.003348134402545,NA,0,NA,0
gene-LOC4327876,0.001629349183477,0.014453992061489,0.112726586298475,2.33245218473022E-05,NA,0.076897777213988,0.000733972907365,0.004517089505625,0.16248801500421,0.001318913734387,0.009965129712005,0.132352891784017,0,NA,0
gene-LOC4327877,0.004785130870042,0.014641198729633,0.326826440813049,0.000311981856297,NA,0.756493758361944,0.00177069685657,0.006115437140647,0.28954542673672,0.004092740102739,0.01265076225594,0.323517272709616,0,NA,NA
gene-LOC4327878,0.002543419402768,0.023865232339049,0.10657425692045,0.00041256915453,0.001220521625783,0.338026910637385,0.000513752263293,0.007940054954251,0.064703867448391,0.001500385007332,0.019650607720889,0.076353109717655,0.000105862234327,NA,0.667637824485844
gene-LOC4327879,0.002693865820678,0.00693007814769,0.388720843151833,0.000181337435165,NA,NA,0.001519679189441,0.002016490324737,0.75362582740849,0.001283753636061,0.006314723032909,0.203295319425831,0,NA,NA
gene-LOC4327880,0.002046654902195,0.007469263130055,0.274010282749272,0.000168112768275,NA,0.668414154652685,0.00099286002734,0.006628341471891,0.149790114397475,0.001438604650263,0.006130954203179,0.2346461256417,0,NA,NA
gene-LOC4327881,0.003813113714294,0.008256837169018,0.46181287534674,0,NA,0,0.001323433454145,0.002676874830974,0.494394970893642,0.002798751482624,0.00554788203913,0.504472060307697,0.000163827930614,NA,0.183838437914611
gene-LOC4327882,0.00721078793892,0.00796112768712,0.905749564924849,0,NA,NA,0.002402141371012,0.002126610260195,1.12956351992381,0.00675381472991,0.00867166893495,0.778836782235719,0.000228904583961,NA,NA
gene-LOC4327883,0.001898750974375,0.00698273921941,0.271920648145829,1.76908175811345E-05,NA,0.031966212958998,0.001217961507985,0.002794553123753,0.435834086542407,0.001280825104038,0.006433024899806,0.199101530615292,0,NA,NA
gene-LOC4327884,0.000581042563895,0.001893135297943,0.306920780847583,0.000195074703009,NA,0.527772683912533,6.44846713148423E-05,0.001369945088844,0.047070989808253,0.000403665557606,0.001201738178556,0.335901417470805,0.000131462469259,NA,0.153364031170821
gene-LOC4327885,0.001591370233727,0.00332808075102,0.47816454971509,0.000235001548399,NA,0.415323364260728,0.000190619593102,NA,0.231062144341098,0.002316746230738,0.002215483417246,1.0457068704302,0,0.001132016453958,0
gene-LOC4327886,0.000710926224138,0.001616046201151,0.439917016995816,3.36704190865382E-05,NA,1.19709282738847,0.000347069139118,NA,0.984334774690306,0.000166561156782,0.001865150264474,0.089301736141171,0.000692567792951,NA,1.22306387603964
gene-LOC4327887,0.000170092091898,0.001111297324391,0.153057231547734,0,NA,0,8.27265833390782E-05,NA,0.35127775450356,0.000400905750028,NA,NA,2.09467220125611E-05,0.001419998060705,0.014751232830675
gene-LOC4327888,0.001591043878439,0.001915427764726,0.830646766085351,0,NA,NA,0.000321866927986,0.001825138685959,0.176352038594191,0.000696616892205,NA,NA,0,NA,NA
gene-LOC4327889,0.001023861865735,0.003620637232153,0.282784990620679,0,NA,NA,0.000357441985245,NA,0.585998699569619,4.64407068275579E-05,NA,0.074166131308519,0,NA,NA
gene-LOC4327891,0.001478321417113,0.005365831793141,0.275506477672815,7.63735302073224E-05,NA,NA,0.00138826251116,0.005504429008537,0.252208268833508,0.000678680427401,0.003990599804387,0.170069779148216,0.000278401101231,NA,NA
gene-LOC4327892,0.000806610572526,0.002215186089104,0.364127680511156,0,NA,0,0.000148948904599,NA,NA,0.000562985277784,0.002316819287944,0.242999219107806,8.05954855014479E-05,NA,0.132112593925065
gene-LOC4327893,0.001315935935274,NA,1.63268325700678,0,NA,0,0.000301456582337,NA,NA,0.000891988398564,0.001059318694137,0.842039702972028,0,NA,NA
gene-LOC4327894,6.98369954995258E-05,0.003036747714771,0.022997299103854,0,NA,NA,0,NA,0,0,NA,0,0,NA,NA
gene-LOC4327895,0.000137642980138,0.004915591450068,0.028001305953986,0.00083821532487,0.004055669363543,0.206677430957512,6.97026022304832E-05,0.003442077009742,0.020250157690604,0.000139405204461,0.001712340115316,0.081412099859178,0.000717310851907,0.003844813995421,0.18656581378491
gene-LOC4327896,0.00260623887374,0.004433008501703,0.587916506981339,0,NA,NA,0.002109179773919,0.002070536781095,1.01866327281742,0.000709561458819,NA,NA,0,NA,NA
gene-LOC4327897,0.000887915893127,0.002577508810552,0.344486074884235,3.07896819714096E-05,NA,0.064457181472889,0.000412479181135,0.002931397310042,0.140710772887179,0.000350347274858,0.001181599820601,0.296502478038051,7.54672154344432E-05,NA,0.171163932256119
gene-LOC4327899,0.001097067757233,0.00126028993755,0.87048838885896,9.45591290053557E-05,NA,NA,0.000222965196304,0.001861942284876,0.119748715153568,0.000519423917328,NA,0.794649986269939,0.000172044710064,NA,0.199685126442053
gene-LOC4327900,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
gene-LOC4327901,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
gene-LOC4327902,0.000204082238663,0.001497861409873,0.136249079733391,0,NA,0,6.77694748533027E-05,NA,0.082510461512699,4.04286163292024E-05,NA,0.392947929169722,1.02360955437158E-05,NA,0.032876632870491
gene-LOC4327903,0.001488194653272,0.002741305442564,0.542878086536936,0.000654083164129,NA,0.673324344141326,0.000878801676043,0.003783257713871,0.232287024175362,0.000556126684782,0.002227549244192,0.24965853672219,0.00056494383355,0.001075014144161,0.525522233003662
gene-LOC4327904,0.000815975370275,0.003716786077187,0.219537889275799,0.00045805537176,0.001316494002404,0.347935783166086,0.000485884119793,0.003157795088175,0.15386815997404,0.000670973540891,0.002343093593572,0.286362244654614,0.000303176377858,0.001769595815889,0.171325211743799
gene-LOC4327905,0.001269298772023,0.009541648409081,0.133027200081597,0.00055696618955,0.002480041283429,0.224579402476549,0.002932349770376,0.00884199777233,0.331638827093137,0.001397646018646,0.007400889914238,0.188848372944671,0.000502167751379,0.002316156349625,0.216810817395976
gene-LOC4327906,0.000385323891771,NA,NA,0,0.00275749776774,0,0.001901269202819,NA,NA,0.001104003650437,NA,1.79650645304851,0,NA,NA
gene-LOC4327907,0.000838229723304,0.004201255708651,0.199518853750705,0.000571483698223,0.002275878034744,0.251104711895377,0.000388246619478,0.003979155488725,0.097570105158858,0.000221651651774,0.003273401596388,0.067712941796942,0.000299466223895,0.001419883833279,0.210908960914039
gene-LOC4327908,0.00276710790169,0.008739447729895,0.316622741757975,0.002035957498046,0.013469209827193,0.151156417055433,0.002506221992109,0.007066317484301,0.354671580731639,0.003890723846584,0.013937509836837,0.279154877171862,0.000782717729844,0.002194338396449,0.356698734848992
gene-LOC4327909,0.006039108375516,0.011104041506033,0.543865796271989,0.007839681499077,0.008833176243893,0.887526896624135,0.00384838339244,0.007627993962587,0.504507923225362,0.007938258275532,0.008625276077149,0.920348311697892,0.002043327758812,0.003810291450659,0.536265476085594
gene-LOC4327911,0.000752161729161,0.003053473374156,0.246329879777964,0.000559865126572,0.001349422736231,0.414892317685587,0.000598407581835,NA,1.02087906964413,0.000204062990059,NA,0.458249798633188,0.000899331551385,0.001567178564544,0.573853912841574
gene-LOC4327912,0.002738277008089,NA,NA,0.001953268543639,NA,NA,0.002458477979166,0.00565285491821,0.434909088369932,0.002304215030355,0.002484104633608,0.927583725411946,0.001059608603529,0.001003824091778,1.05557199932537
gene-LOC4327913,0,0.001656753199196,0,7.28307183785517E-05,0.002491067982304,0.029236744599473,0.000808140855854,0.002161498797518,0.373879854470585,0.000182543659526,0.002084302411892,0.087580217958876,0,NA,0
gene-LOC4327914,0.000692174899262,0.00339997819256,0.203582158490392,0.000259091486389,0.001797409615554,0.144147157190636,0.000769654121333,0.002035302064672,0.37815228250011,0.000722347543788,0.002552901392256,0.28295160399819,0.000382917974138,0.003178622679443,0.120466633745132
gene-LOC4327915,0.00019757959044,NA,1.1190496378371,0.000124466670068,NA,0.714080445582848,0.001023915885039,0.001870055343404,0.547532397183151,0.000629176738812,NA,1.8050176531043,0,NA,NA
gene-LOC4327916,0.001227246823026,NA,NA,0.000594076248132,NA,NA,0.002112751787223,NA,NA,0.001255698620243,NA,11.7011712472796,0.000457735816301,NA,0.60294160555083
gene-LOC4327918,0.002796563529006,0.004021291402562,0.695439163454849,0.002327619044573,0.002410876164737,0.965466032066745,0.003771517849162,0.006505162147782,0.579773073058235,0.003133982551818,0.005159818353333,0.607382341239501,0.000548541198263,0.001401267345901,0.391460772897523
gene-LOC4327919,0,0.003449367088608,0,0.00010755259362,0.001721566808642,0.062473668219296,5.44662309368191E-05,0.004799578059072,0.011348128995188,0,0.002816455696203,0,0,0.001215189873418,0
gene-LOC4327920,0.006397767183909,0.011401039003812,0.561156503523074,0.006123211514426,0.011032911839778,0.554995055099548,0.005936388336408,0.010364931217869,0.572737841827013,0.004314621152226,0.007738577426852,0.557547067663176,0.001170515699856,0.002047590474374,0.571655179346492
gene-LOC4327921,0.014179767730083,0.035423275345634,0.400295218093972,0.014955534930258,0.036260068594506,0.412451920527363,0.022504302375873,0.044653262303131,0.503978908038158,0.013255055970187,0.026937899639665,0.492059742871303,0.00256797513907,0.00465608162372,0.55153138338207
gene-LOC4327922,0.014127123948106,0.042071857520144,0.335785600655793,0.014507462384073,0.043463830259647,0.333782418562911,0.016014770568114,0.047098387354768,0.340028002391736,0.011737364672371,0.03564444548531,0.329290146404659,0.000256768322897,NA,0.614323843416368
gene-LOC4327925,0.015441987499344,0.032332158704169,0.477604593019414,0.015779034413897,0.034508176820135,0.457254942680424,0.016124716114153,0.031467091353414,0.51243109612682,0.015941771524712,0.032037969706679,0.497589943141385,0,NA,NA
gene-LOC4327927,0.004086259118399,0.045540758191047,0.089727516201129,0.003661994153603,0.045813078793545,0.079933378197657,0.004197422534919,0.047082645186141,0.089150100176494,0.003027392137233,0.033363494701959,0.090739659147746,0.000475877150644,0.004421254087357,0.107633974714233
gene-LOC4327928,0.0038975215085,0.0114066006864,0.341690010517086,0.003763220968022,0.008744958671086,0.430330331973424,0.003504863424384,0.024636422433706,0.142263489506845,0.001508594270486,0.005715605654624,0.26394302925111,0.000484912160183,0.00339888231929,0.142668122821019
gene-LOC4327929,0.005197505802913,0.018479190566874,0.281262633452701,0.001323954171937,NA,NA,0.003537098596623,0.007648716748499,0.462443402328591,0.005110317709617,0.025605293742322,0.199580514914001,0.000132812220122,NA,NA
gene-LOC4327931,0.002114646798721,0.001986789239777,1.064353861187,0.000874742099571,NA,NA,0.001108832293727,0.00203288562372,0.545447456949424,0.001906099325015,0.002677037267077,0.712018225691709,0.000212755254613,NA,0.884362599979486
gene-LOC4327933,0.005299930415354,0.013588245330749,0.390037881003017,0.000408202705181,0.001843611674919,0.221414688751639,0.0037195877965,0.008995430974738,0.413497452978716,0.006955701814599,0.016783477863488,0.414437452783932,0.000662442612425,0.002721738801992,0.243389487609997
gene-LOC4327934,0.001303282430218,0.002453563293292,0.531179462042592,0,NA,NA,0.001631350115354,0.00192147144578,0.849010855163542,0.002099219968479,0.002753646660593,0.76234180605708,0.000256450812888,NA,0.540685348598041
